SGB_ID,Genome_Name,Study,Sample_ID,Country,Westernized,Body_Site,Age_Category
4563,CosteaPI_2017__scavenger-11-889-0__bin.5,CosteaPI_2017,scavenger-11-889-0,DEU,Yes,Stool,Adult
4563,ZellerG_2014__CCIS41548810ST-4-0__bin.37,ZellerG_2014,CCIS41548810ST-4-0,FRA,Yes,Stool,Senior
4563,ZellerG_2014__CCIS96387239ST-4-0__bin.5,ZellerG_2014,CCIS96387239ST-4-0,FRA,Yes,Stool,Senior
4564,BackhedF_2015__SID263_4M__bin.16,BackhedF_2015,SID263_4M,SWE,Yes,Stool,Newborn
4564,BackhedF_2015__SID275_M__bin.6,BackhedF_2015,SID275_M,SWE,Yes,Stool,Adult
4564,BackhedF_2015__SID326_12M__bin.19,BackhedF_2015,SID326_12M,SWE,Yes,Stool,Child
4564,BackhedF_2015__SID345_M__bin.41,BackhedF_2015,SID345_M,SWE,Yes,Stool,Adult
4564,BackhedF_2015__SID38_M__bin.6,BackhedF_2015,SID38_M,SWE,Yes,Stool,Adult
4564,BackhedF_2015__SID39_12M__bin.5,BackhedF_2015,SID39_12M,SWE,Yes,Stool,Child
4564,BackhedF_2015__SID39_4M__bin.3,BackhedF_2015,SID39_4M,SWE,Yes,Stool,Newborn
4564,BackhedF_2015__SID503_M__bin.26,BackhedF_2015,SID503_M,SWE,Yes,Stool,Adult
4564,BackhedF_2015__SID511_4M__bin.12,BackhedF_2015,SID511_4M,SWE,Yes,Stool,Newborn
4564,BackhedF_2015__SID565_12M__bin.15,BackhedF_2015,SID565_12M,SWE,Yes,Stool,Child
4565,ZellerG_2014__CCIS90443472ST-4-0__bin.32,ZellerG_2014,CCIS90443472ST-4-0,FRA,Yes,Stool,Adult
4566,HeQ_2017__SZAXPI029498-99__bin.25,HeQ_2017,SZAXPI029498-99,CHN,Yes,Stool,Adult
4566,VatanenT_2016__G80348__bin.11,VatanenT_2016,G80348,RUS,Yes,Stool,Newborn
4570,BritoIL_2016__WL.32.ST__bin.18,BritoIL_2016,WL.32.ST,FJI,No,Stool,Adult
4585,YuJ_2015__SZAXPI003427-1__bin.6,YuJ_2015,SZAXPI003427-1,CHN,Yes,Stool,Senior
4586,LoombaR_2017__SID1048_bav__bin.9,LoombaR_2017,SID1048_bav,USA,Yes,Stool,Senior
4607,BackhedF_2015__SID332_M__bin.36,BackhedF_2015,SID332_M,SWE,Yes,Stool,Adult
4607,HMP_2012__SRS016267__bin.1,HMP_2012,SRS016267,USA,Yes,Stool,Adult
4607,KarlssonFH_2013__S288__bin.39,KarlssonFH_2013,S288,SWE,Yes,Stool,Senior
4607,KarlssonFH_2013__S344__bin.4,KarlssonFH_2013,S344,SWE,Yes,Stool,Senior
4607,KarlssonFH_2013__S434__bin.45,KarlssonFH_2013,S434,SWE,Yes,Stool,Senior
4607,XieH_2016__YSZC12003_35712__bin.17,XieH_2016,YSZC12003_35712,GBR,Yes,Stool,Adult
4607,XieH_2016__YSZC12003_37277__bin.83,XieH_2016,YSZC12003_37277,GBR,Yes,Stool,Senior
4607,ZellerG_2014__CCIS41222843ST-4-0__bin.66,ZellerG_2014,CCIS41222843ST-4-0,FRA,Yes,Stool,Senior
4608,BackhedF_2015__SID137_M__bin.9,BackhedF_2015,SID137_M,SWE,Yes,Stool,Adult
4608,BackhedF_2015__SID181_12M__bin.16,BackhedF_2015,SID181_12M,SWE,Yes,Stool,Child
4608,BackhedF_2015__SID224_M__bin.53,BackhedF_2015,SID224_M,SWE,Yes,Stool,Adult
4608,BackhedF_2015__SID244_12M__bin.15,BackhedF_2015,SID244_12M,SWE,Yes,Stool,Child
4608,BackhedF_2015__SID276_4M__bin.13,BackhedF_2015,SID276_4M,SWE,Yes,Stool,Newborn
4608,BackhedF_2015__SID276_B__bin.1,BackhedF_2015,SID276_B,SWE,Yes,Stool,Newborn
4608,BackhedF_2015__SID341_M__bin.15,BackhedF_2015,SID341_M,SWE,Yes,Stool,Adult
4608,BackhedF_2015__SID345_M__bin.23,BackhedF_2015,SID345_M,SWE,Yes,Stool,Adult
4608,BackhedF_2015__SID350_M__bin.48,BackhedF_2015,SID350_M,SWE,Yes,Stool,Adult
4608,BackhedF_2015__SID377_M__bin.80,BackhedF_2015,SID377_M,SWE,Yes,Stool,Adult
4617,BackhedF_2015__SID172_12M__bin.2,BackhedF_2015,SID172_12M,SWE,Yes,Stool,Child
4617,BackhedF_2015__SID181_4M__bin.9,BackhedF_2015,SID181_4M,SWE,Yes,Stool,Newborn
4617,BackhedF_2015__SID184_4M__bin.9,BackhedF_2015,SID184_4M,SWE,Yes,Stool,Newborn
4617,BackhedF_2015__SID244_4M__bin.14,BackhedF_2015,SID244_4M,SWE,Yes,Stool,Newborn
4617,BackhedF_2015__SID377_4M__bin.9,BackhedF_2015,SID377_4M,SWE,Yes,Stool,Newborn
4617,BackhedF_2015__SID38_12M__bin.27,BackhedF_2015,SID38_12M,SWE,Yes,Stool,Child
4617,BackhedF_2015__SID385_12M__bin.31,BackhedF_2015,SID385_12M,SWE,Yes,Stool,Child
4617,BackhedF_2015__SID39_12M__bin.21,BackhedF_2015,SID39_12M,SWE,Yes,Stool,Child
4617,BackhedF_2015__SID503_4M__bin.12,BackhedF_2015,SID503_4M,SWE,Yes,Stool,Newborn
4617,BackhedF_2015__SID526_12M__bin.10,BackhedF_2015,SID526_12M,SWE,Yes,Stool,Child
4620,VatanenT_2016__G78625__bin.9,VatanenT_2016,G78625,EST,Yes,Stool,Newborn
4784,LiJ_2014__O2.CD3-0-PT__bin.1,LiJ_2014,O2.CD3-0-PT,ESP,Yes,Stool,Adult
4826,BackhedF_2015__SID10_12M__bin.2,BackhedF_2015,SID10_12M,SWE,Yes,Stool,Child
4826,BackhedF_2015__SID128_12M__bin.37,BackhedF_2015,SID128_12M,SWE,Yes,Stool,Child
4826,BackhedF_2015__SID130_M__bin.21,BackhedF_2015,SID130_M,SWE,Yes,Stool,Adult
4826,BackhedF_2015__SID229_M__bin.67,BackhedF_2015,SID229_M,SWE,Yes,Stool,Adult
4826,BackhedF_2015__SID244_12M__bin.14,BackhedF_2015,SID244_12M,SWE,Yes,Stool,Child
4826,BackhedF_2015__SID256_M__bin.32,BackhedF_2015,SID256_M,SWE,Yes,Stool,Adult
4826,BackhedF_2015__SID258_12M__bin.19,BackhedF_2015,SID258_12M,SWE,Yes,Stool,Child
4826,BackhedF_2015__SID26_M__bin.40,BackhedF_2015,SID26_M,SWE,Yes,Stool,Adult
4826,BackhedF_2015__SID268_12M__bin.41,BackhedF_2015,SID268_12M,SWE,Yes,Stool,Child
4826,BackhedF_2015__SID272_M__bin.51,BackhedF_2015,SID272_M,SWE,Yes,Stool,Adult
4827,LiSS_2016__FAT_014-22-84-0__bin.51,LiSS_2016,FAT_014-22-84-0,NLD,Yes,Stool,Adult
4811,BackhedF_2015__SID137_M__bin.36,BackhedF_2015,SID137_M,SWE,Yes,Stool,Adult
4811,BackhedF_2015__SID265_M__bin.21,BackhedF_2015,SID265_M,SWE,Yes,Stool,Adult
4811,BackhedF_2015__SID345_M__bin.25,BackhedF_2015,SID345_M,SWE,Yes,Stool,Adult
4811,BackhedF_2015__SID45_12M__bin.32,BackhedF_2015,SID45_12M,SWE,Yes,Stool,Child
4811,FengQ_2015__SID31256__bin.44,FengQ_2015,SID31256,AUT,Yes,Stool,Senior
4811,FengQ_2015__SID31424__bin.33,FengQ_2015,SID31424,AUT,Yes,Stool,Senior
4811,FengQ_2015__SID31557__bin.26,FengQ_2015,SID31557,AUT,Yes,Stool,Senior
4811,FengQ_2015__SID31870__bin.42,FengQ_2015,SID31870,AUT,Yes,Stool,Adult
4811,FengQ_2015__SID530054__bin.51,FengQ_2015,SID530054,AUT,Yes,Stool,Adult
4811,FengQ_2015__SID530074__bin.5,FengQ_2015,SID530074,AUT,Yes,Stool,Senior
4816,BackhedF_2015__SID184_12M__bin.1,BackhedF_2015,SID184_12M,SWE,Yes,Stool,Child
4816,Bengtsson-PalmeJ_2015__TRAVELRES19__bin.33,Bengtsson-PalmeJ_2015,TRAVELRES19,SWE,Yes,Stool,Adult
4816,Bengtsson-PalmeJ_2015__TRAVELRES4__bin.123,Bengtsson-PalmeJ_2015,TRAVELRES4,SWE,Yes,Stool,Adult
4816,Bengtsson-PalmeJ_2015__TRAVELRES57__bin.29,Bengtsson-PalmeJ_2015,TRAVELRES57,SWE,Yes,Stool,Adult
4816,Bengtsson-PalmeJ_2015__TRAVELRES61__bin.97,Bengtsson-PalmeJ_2015,TRAVELRES61,SWE,Yes,Stool,Adult
4816,BritoIL_2016__W1.41.ST__bin.79,BritoIL_2016,W1.41.ST,FJI,No,Stool,Adult
4816,CM_madagascar__A58_01_1FE__bin.6,CM_madagascar,A58_01_1FE,MDG,No,Stool,Adult
4816,FengQ_2015__SID31379__bin.49,FengQ_2015,SID31379,AUT,Yes,Stool,Adult
4816,FengQ_2015__SID530002__bin.65,FengQ_2015,SID530002,AUT,Yes,Stool,Adult
4816,FengQ_2015__SID530119__bin.18,FengQ_2015,SID530119,AUT,Yes,Stool,Senior
4828,AsnicarF_2017__MV_FEI5_t3Q15__bin.14,AsnicarF_2017,MV_FEI5_t3Q15,ITA,Yes,Stool,Newborn
4828,BackhedF_2015__SID179_M__bin.67,BackhedF_2015,SID179_M,SWE,Yes,Stool,Adult
4828,BackhedF_2015__SID180_M__bin.21,BackhedF_2015,SID180_M,SWE,Yes,Stool,Adult
4828,BackhedF_2015__SID350_M__bin.28,BackhedF_2015,SID350_M,SWE,Yes,Stool,Adult
4828,Bengtsson-PalmeJ_2015__TRAVELRES15__bin.6,Bengtsson-PalmeJ_2015,TRAVELRES15,SWE,Yes,Stool,Adult
4828,Bengtsson-PalmeJ_2015__TRAVELRES45__bin.7,Bengtsson-PalmeJ_2015,TRAVELRES45,SWE,Yes,Stool,Adult
4828,Bengtsson-PalmeJ_2015__TRAVELRES57__bin.24,Bengtsson-PalmeJ_2015,TRAVELRES57,SWE,Yes,Stool,Adult
4828,CosteaPI_2017__donald1-11-30-0__bin.55,CosteaPI_2017,donald1-11-30-0,DEU,Yes,Stool,Adult
4828,CosteaPI_2017__mickey3-11-0-0__bin.7,CosteaPI_2017,mickey3-11-0-0,DEU,Yes,Stool,Child
4828,CosteaPI_2017__SID713A014-11-0-0__bin.24,CosteaPI_2017,SID713A014-11-0-0,KAZ,Yes,Stool,Adult
4833,FengQ_2015__SID31188__bin.50,FengQ_2015,SID31188,AUT,Yes,Stool,Adult
4833,KarlssonFH_2013__S479__bin.43,KarlssonFH_2013,S479,SWE,Yes,Stool,Senior
4833,XieH_2016__YSZC12003_35697__bin.40,XieH_2016,YSZC12003_35697,GBR,Yes,Stool,Senior
4833,ZeeviD_2015__PNP_Main_712__bin.44,ZeeviD_2015,PNP_Main_712,ISR,Yes,Stool,Adult
4837,CosteaPI_2017__halbarad-11-392-0__bin.50,CosteaPI_2017,halbarad-11-392-0,DEU,Yes,Stool,Adult
4838,ZeeviD_2015__PNP_Main_146__bin.53,ZeeviD_2015,PNP_Main_146,ISR,Yes,Stool,Adult
4839,FengQ_2015__SID31233__bin.61,FengQ_2015,SID31233,AUT,Yes,Stool,Adult
4839,NielsenHB_2014__V1_UC16_0__bin.12,NielsenHB_2014,V1_UC16_0,ESP,Yes,Stool,Adult
4839,VatanenT_2016__G80460__bin.17,VatanenT_2016,G80460,FIN,Yes,Stool,Newborn
4839,XieH_2016__YSZC12003_35698__bin.56,XieH_2016,YSZC12003_35698,GBR,Yes,Stool,Senior
4839,ZeeviD_2015__PNP_Main_22__bin.29,ZeeviD_2015,PNP_Main_22,ISR,Yes,Stool,Adult
4840,LeChatelierE_2013__MH0435__bin.22,LeChatelierE_2013,MH0435,DNK,Yes,Stool,Adult
4840,SchirmerM_2016__G89265__bin.20,SchirmerM_2016,G89265,NLD,Yes,Stool,Adult
4842,HeQ_2017__RSZAXPI003080-114__bin.31,HeQ_2017,RSZAXPI003080-114,CHN,Yes,Stool,Adult
4842,HeQ_2017__SZAXPI029499-101__bin.43,HeQ_2017,SZAXPI029499-101,CHN,Yes,Stool,Adult
4842,HeQ_2017__SZAXPI029500-102__bin.6,HeQ_2017,SZAXPI029500-102,CHN,Yes,Stool,Adult
4842,HeQ_2017__SZAXPI029546-133__bin.18,HeQ_2017,SZAXPI029546-133,CHN,Yes,Stool,Adult
4842,WenC_2017__N236__bin.32,WenC_2017,N236,CHN,Yes,Stool,Adult
4842,YuJ_2015__SZAXPI003423-8__bin.17,YuJ_2015,SZAXPI003423-8,CHN,Yes,Stool,Senior
4842,YuJ_2015__SZAXPI015212-113__bin.58,YuJ_2015,SZAXPI015212-113,CHN,Yes,Stool,Senior
4842,ZeeviD_2015__PNP_Main_269__bin.21,ZeeviD_2015,PNP_Main_269,ISR,Yes,Stool,Adult
4844,AsnicarF_2017__MV_FEI5_t3Q15__bin.6,AsnicarF_2017,MV_FEI5_t3Q15,ITA,Yes,Stool,Newborn
4844,BackhedF_2015__SID103_12M__bin.14,BackhedF_2015,SID103_12M,SWE,Yes,Stool,Child
4844,BackhedF_2015__SID128_12M__bin.32,BackhedF_2015,SID128_12M,SWE,Yes,Stool,Child
4844,BackhedF_2015__SID130_12M__bin.22,BackhedF_2015,SID130_12M,SWE,Yes,Stool,Child
4844,BackhedF_2015__SID130_M__bin.38,BackhedF_2015,SID130_M,SWE,Yes,Stool,Adult
4844,BackhedF_2015__SID133_12M__bin.31,BackhedF_2015,SID133_12M,SWE,Yes,Stool,Child
4844,BackhedF_2015__SID137_12M__bin.12,BackhedF_2015,SID137_12M,SWE,Yes,Stool,Child
4844,BackhedF_2015__SID150_12M__bin.13,BackhedF_2015,SID150_12M,SWE,Yes,Stool,Child
4844,BackhedF_2015__SID150_M__bin.14,BackhedF_2015,SID150_M,SWE,Yes,Stool,Adult
4844,BackhedF_2015__SID157_M__bin.17,BackhedF_2015,SID157_M,SWE,Yes,Stool,Adult
4849,SchirmerM_2016__G88850__bin.13,SchirmerM_2016,G88850,NLD,Yes,Stool,School age
4850,CosteaPI_2017__scavenger-11-60-0__bin.11,CosteaPI_2017,scavenger-11-60-0,DEU,Yes,Stool,Adult
4850,HanniganGD_2017__MG100157__bin.3,HanniganGD_2017,MG100157,USA,Yes,Stool,Adult
4850,IjazUZ_2017__S139_a_WGS__bin.10,IjazUZ_2017,S139_a_WGS,GBR,Yes,Stool,School age
4850,VatanenT_2016__G78844__bin.4,VatanenT_2016,G78844,RUS,Yes,Stool,Newborn
4854,ZellerG_2014__CCMD86707194ST-21-0__bin.2,ZellerG_2014,CCMD86707194ST-21-0,DEU,Yes,Stool,Adult
4855,ZeeviD_2015__PNP_Main_85__bin.14,ZeeviD_2015,PNP_Main_85,ISR,Yes,Stool,Adult
4856,SchirmerM_2016__G89095__bin.1,SchirmerM_2016,G89095,NLD,Yes,Stool,Adult
4857,BritoIL_2016__WL.8.ST__bin.47,BritoIL_2016,WL.8.ST,FJI,No,Stool,Child
4858,ZeeviD_2015__PNP_Main_398__bin.22,ZeeviD_2015,PNP_Main_398,ISR,Yes,Stool,Adult
14199,BritoIL_2016__M1.48.ST__bin.1,BritoIL_2016,M1.48.ST,FJI,No,Stool,Adult
14199,WenC_2017__RA123__bin.3,WenC_2017,RA123,CHN,Yes,Stool,Adult
14199,XieH_2016__YSZC12003_36244__bin.131,XieH_2016,YSZC12003_36244,GBR,Yes,Stool,Senior
14199,XieH_2016__YSZC12003_37101__bin.4,XieH_2016,YSZC12003_37101,GBR,Yes,Stool,Adult
14243,Bengtsson-PalmeJ_2015__TRAVELRES18__bin.12,Bengtsson-PalmeJ_2015,TRAVELRES18,SWE,Yes,Stool,Adult
14243,Bengtsson-PalmeJ_2015__TRAVELRES39__bin.16,Bengtsson-PalmeJ_2015,TRAVELRES39,SWE,Yes,Stool,Adult
14243,Bengtsson-PalmeJ_2015__TRAVELRES50__bin.100,Bengtsson-PalmeJ_2015,TRAVELRES50,SWE,Yes,Stool,Adult
14243,CosteaPI_2017__SID713A004-11-90-0__bin.60,CosteaPI_2017,SID713A004-11-90-0,KAZ,Yes,Stool,Adult
14243,CosteaPI_2017__SID713A028-11-0-0__bin.13,CosteaPI_2017,SID713A028-11-0-0,KAZ,Yes,Stool,Adult
14243,HMP_2012__SRS011134__bin.70,HMP_2012,SRS011134,USA,Yes,Stool,Adult
14243,HMP_2012__SRS017307__bin.46,HMP_2012,SRS017307,USA,Yes,Stool,Adult
14243,LeChatelierE_2013__MH0012__bin.34,LeChatelierE_2013,MH0012,DNK,Yes,Stool,Adult
14243,LeChatelierE_2013__MH0224__bin.18,LeChatelierE_2013,MH0224,DNK,Yes,Stool,Adult
14243,LeChatelierE_2013__MH0250__bin.73,LeChatelierE_2013,MH0250,DNK,Yes,Stool,Adult
14954,Bengtsson-PalmeJ_2015__TRAVELRES9__bin.122,Bengtsson-PalmeJ_2015,TRAVELRES9,SWE,Yes,Stool,Adult
14954,FengQ_2015__SID532915__bin.18,FengQ_2015,SID532915,AUT,Yes,Stool,Adult
14954,HMP_2012__SRS014979__bin.18,HMP_2012,SRS014979,USA,Yes,Stool,Adult
14954,LiJ_2014__V1.FI14__bin.26,LiJ_2014,V1.FI14,ESP,Yes,Stool,Adult
14954,VincentC_2016__MM050.4__bin.4,VincentC_2016,MM050.4,CAN,Yes,Stool,Senior
14954,XieH_2016__YSZC12003_35387__bin.114,XieH_2016,YSZC12003_35387,GBR,Yes,Stool,Adult
14954,XieH_2016__YSZC12003_35515__bin.81,XieH_2016,YSZC12003_35515,GBR,Yes,Stool,Adult
14954,XieH_2016__YSZC12003_35583__bin.30,XieH_2016,YSZC12003_35583,GBR,Yes,Stool,Adult
14954,XieH_2016__YSZC12003_35989__bin.72,XieH_2016,YSZC12003_35989,GBR,Yes,Stool,Adult
14954,XieH_2016__YSZC12003_36453__bin.53,XieH_2016,YSZC12003_36453,GBR,Yes,Stool,Adult
14222,Bengtsson-PalmeJ_2015__TRAVELRES10__bin.64,Bengtsson-PalmeJ_2015,TRAVELRES10,SWE,Yes,Stool,Adult
14222,Bengtsson-PalmeJ_2015__TRAVELRES17__bin.40,Bengtsson-PalmeJ_2015,TRAVELRES17,SWE,Yes,Stool,Adult
14222,Bengtsson-PalmeJ_2015__TRAVELRES18__bin.96,Bengtsson-PalmeJ_2015,TRAVELRES18,SWE,Yes,Stool,Adult
14222,Bengtsson-PalmeJ_2015__TRAVELRES9__bin.61,Bengtsson-PalmeJ_2015,TRAVELRES9,SWE,Yes,Stool,Adult
14222,HMP_2012__SRS022609__bin.40,HMP_2012,SRS022609,USA,Yes,Stool,Adult
14222,LeChatelierE_2013__MH0124__bin.58,LeChatelierE_2013,MH0124,DNK,Yes,Stool,Adult
14222,LeChatelierE_2013__MH0405__bin.27,LeChatelierE_2013,MH0405,DNK,Yes,Stool,Adult
14222,LeChatelierE_2013__MH0447__bin.7,LeChatelierE_2013,MH0447,DNK,Yes,Stool,Adult
14222,NielsenHB_2014__MH0124__bin.37,NielsenHB_2014,MH0124,DNK,Yes,Stool,Adult
14222,XieH_2016__YSZC12003_37309R1__bin.40,XieH_2016,YSZC12003_37309R1,GBR,Yes,Stool,Adult
14223,CosteaPI_2017__SID713B033-11-0-0__bin.81,CosteaPI_2017,SID713B033-11-0-0,KAZ,Yes,Stool,Adult
14223,CosteaPI_2017__SID713B063-11-90-0__bin.55,CosteaPI_2017,SID713B063-11-90-0,KAZ,Yes,Stool,Adult
14223,HMP_2012__SRS011271__bin.60,HMP_2012,SRS011271,USA,Yes,Stool,Adult
14223,HMP_2012__SRS015782__bin.61,HMP_2012,SRS015782,USA,Yes,Stool,Adult
14223,HMP_2012__SRS023526__bin.40,HMP_2012,SRS023526,USA,Yes,Stool,Adult
14223,HMP_2012__SRS047044__bin.11,HMP_2012,SRS047044,USA,Yes,Stool,Adult
14223,LiuW_2016__SRR3992982__bin.13,LiuW_2016,SRR3992982,MNG,Yes,Stool,Adult
14223,RaymondF_2016__P14E7__bin.67,RaymondF_2016,P14E7,CAN,Yes,Stool,Adult
14223,RaymondF_2016__P14E90__bin.120,RaymondF_2016,P14E90,CAN,Yes,Stool,Adult
14233,LiJ_2014__MH0329__bin.1,LiJ_2014,MH0329,DNK,Yes,Stool,Adult
14237,BackhedF_2015__SID566_M__bin.6,BackhedF_2015,SID566_M,SWE,Yes,Stool,Adult
14237,Bengtsson-PalmeJ_2015__TRAVELRES1__bin.127,Bengtsson-PalmeJ_2015,TRAVELRES1,SWE,Yes,Stool,Adult
14237,BritoIL_2016__M1.1.ST__bin.43,BritoIL_2016,M1.1.ST,FJI,No,Stool,Newborn
14237,BritoIL_2016__M1.16.ST__bin.11,BritoIL_2016,M1.16.ST,FJI,No,Stool,School age
14237,BritoIL_2016__M1.27.ST__bin.50,BritoIL_2016,M1.27.ST,FJI,No,Stool,Adult
14237,BritoIL_2016__M1.59.ST__bin.99,BritoIL_2016,M1.59.ST,FJI,No,Stool,Adult
14237,BritoIL_2016__M1.61.ST__bin.40,BritoIL_2016,M1.61.ST,FJI,No,Stool,Adult
14237,BritoIL_2016__M2.40.ST__bin.75,BritoIL_2016,M2.40.ST,FJI,No,Stool,Adult
14237,BritoIL_2016__W1.5.ST__bin.32,BritoIL_2016,W1.5.ST,FJI,No,Stool,Child
14237,BritoIL_2016__W1.53.ST__bin.11,BritoIL_2016,W1.53.ST,FJI,No,Stool,Adult
1017,BritoIL_2016__M1.27.ST__bin.23,BritoIL_2016,M1.27.ST,FJI,No,Stool,Adult
1795,ChengpingW_2017__AS78raw__bin.46,ChengpingW_2017,AS78raw,CHN,Yes,Stool,Adult
1795,LiJ_2014__MH0260__bin.53,LiJ_2014,MH0260,DNK,Yes,Stool,Adult
1795,LiJ_2017__H1M513816__bin.47,LiJ_2017,H1M513816,CHN,Yes,Stool,Adult
1795,QinJ_2012__CON-028__bin.37,QinJ_2012,CON-028,CHN,Yes,Stool,Adult
1795,QinJ_2012__NOM008__bin.6,QinJ_2012,NOM008,CHN,Yes,Stool,Adult
1795,QinJ_2012__T2D-053__bin.9,QinJ_2012,T2D-053,CHN,Yes,Stool,Adult
1795,QinN_2014__HD-53__bin.40,QinN_2014,HD-53,CHN,Yes,Stool,Adult
1795,QinN_2014__HV-24__bin.16,QinN_2014,HV-24,CHN,Yes,Stool,Adult
1795,SchirmerM_2016__G88757__bin.9,SchirmerM_2016,G88757,NLD,Yes,Stool,Adult
1795,WenC_2017__RA023__bin.33,WenC_2017,RA023,CHN,Yes,Stool,Adult
2323,CosteaPI_2017__SID713A062-11-90-0__bin.46,CosteaPI_2017,SID713A062-11-90-0,KAZ,Yes,Stool,Adult
2323,LeChatelierE_2013__MH0431__bin.70,LeChatelierE_2013,MH0431,DNK,Yes,Stool,Adult
2323,XieH_2016__YSZC12003_35549__bin.40,XieH_2016,YSZC12003_35549,GBR,Yes,Stool,Senior
2323,XieH_2016__YSZC12003_35561__bin.13,XieH_2016,YSZC12003_35561,GBR,Yes,Stool,Senior
2323,XieH_2016__YSZC12003_35734__bin.95,XieH_2016,YSZC12003_35734,GBR,Yes,Stool,Senior
2323,XieH_2016__YSZC12003_35989__bin.126,XieH_2016,YSZC12003_35989,GBR,Yes,Stool,Adult
2323,XieH_2016__YSZC12003_37101__bin.68,XieH_2016,YSZC12003_37101,GBR,Yes,Stool,Adult
2323,XieH_2016__YSZC12003_37203__bin.17,XieH_2016,YSZC12003_37203,GBR,Yes,Stool,Adult
2323,XieH_2016__YSZC12003_37830__bin.49,XieH_2016,YSZC12003_37830,GBR,Yes,Stool,Senior
2324,XieH_2016__YSZC12003_37293__bin.33,XieH_2016,YSZC12003_37293,GBR,Yes,Stool,Adult
2326,AsnicarF_2017__MV_FEM3_t1Q14__bin.15,AsnicarF_2017,MV_FEM3_t1Q14,ITA,Yes,Stool,Adult
2326,BackhedF_2015__SID224_M__bin.12,BackhedF_2015,SID224_M,SWE,Yes,Stool,Adult
2326,BackhedF_2015__SID238_M__bin.7,BackhedF_2015,SID238_M,SWE,Yes,Stool,Adult
2326,BackhedF_2015__SID263_M__bin.44,BackhedF_2015,SID263_M,SWE,Yes,Stool,Newborn
2326,BackhedF_2015__SID345_M__bin.58,BackhedF_2015,SID345_M,SWE,Yes,Stool,Adult
2326,Bengtsson-PalmeJ_2015__TRAVELRES10__bin.134,Bengtsson-PalmeJ_2015,TRAVELRES10,SWE,Yes,Stool,Adult
2326,Bengtsson-PalmeJ_2015__TRAVELRES14__bin.100,Bengtsson-PalmeJ_2015,TRAVELRES14,SWE,Yes,Stool,Adult
2326,Bengtsson-PalmeJ_2015__TRAVELRES15__bin.62,Bengtsson-PalmeJ_2015,TRAVELRES15,SWE,Yes,Stool,Adult
2326,Bengtsson-PalmeJ_2015__TRAVELRES18__bin.36,Bengtsson-PalmeJ_2015,TRAVELRES18,SWE,Yes,Stool,Adult
2326,Bengtsson-PalmeJ_2015__TRAVELRES22__bin.80,Bengtsson-PalmeJ_2015,TRAVELRES22,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID137_M__bin.57,BackhedF_2015,SID137_M,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID26_M__bin.32,BackhedF_2015,SID26_M,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID263_M__bin.35,BackhedF_2015,SID263_M,SWE,Yes,Stool,Newborn
2328,BackhedF_2015__SID272_M__bin.39,BackhedF_2015,SID272_M,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID341_M__bin.8,BackhedF_2015,SID341_M,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID367_M__bin.42,BackhedF_2015,SID367_M,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID377_M__bin.18,BackhedF_2015,SID377_M,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID521_M__bin.40,BackhedF_2015,SID521_M,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID640_M__bin.26,BackhedF_2015,SID640_M,SWE,Yes,Stool,Adult
2328,BackhedF_2015__SID78_12M__bin.9,BackhedF_2015,SID78_12M,SWE,Yes,Stool,Child
4004,CM_madagascar__A08_01_1FE__bin.38,CM_madagascar,A08_01_1FE,MDG,No,Stool,Adult
4005,CM_madagascar__A79_02_1FE__bin.56,CM_madagascar,A79_02_1FE,MDG,No,Stool,Adult
4133,CosteaPI_2017__SID713B055-11-90-0__bin.2,CosteaPI_2017,SID713B055-11-90-0,KAZ,Yes,Stool,Adult
4133,Obregon-TitoAJ_2015__NO18__bin.8,Obregon-TitoAJ_2015,NO18,USA,Yes,Stool,Child
4133,QinJ_2012__CON-005__bin.21,QinJ_2012,CON-005,CHN,Yes,Stool,Adult
4133,XieH_2016__YSZC12003_35519__bin.33,XieH_2016,YSZC12003_35519,GBR,Yes,Stool,Senior
4133,XieH_2016__YSZC12003_36587__bin.1,XieH_2016,YSZC12003_36587,GBR,Yes,Stool,Adult
4133,XieH_2016__YSZC12003_37136__bin.19,XieH_2016,YSZC12003_37136,GBR,Yes,Stool,Adult
4133,XieH_2016__YSZC12003_37406__bin.31,XieH_2016,YSZC12003_37406,GBR,Yes,Stool,Adult
4133,YuJ_2015__SZAXPI015263-84__bin.68,YuJ_2015,SZAXPI015263-84,CHN,Yes,Stool,Senior
4904,RampelliS_2015__H1__bin.24,RampelliS_2015,H1,TZA,No,Stool,Adult
6641,ZellerG_2014__CCIS24254057ST-4-0__bin.5,ZellerG_2014,CCIS24254057ST-4-0,FRA,Yes,Stool,Senior
9196,LeChatelierE_2013__MH0143__bin.27,LeChatelierE_2013,MH0143,DNK,Yes,Stool,Adult
9196,NielsenHB_2014__MH0143__bin.27,NielsenHB_2014,MH0143,DNK,Yes,Stool,Adult
